,text,created_at,row_nbr,source account,polarity_scores,pos,neg,neu,compound
75,"'He Looked for Victims': Five Killed in Targeted Attack on Annapolis, Maryland Newspaper https://t.co/vSReKb9vLA",Fri Jun 29 14:51:42 +0000 2018,75,@FoxNews,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.8225}",0.0,0.388,0.612,-0.8225
76,"Delta passenger claims flight attendant threw her, others off plane over her phone's 'airplane mode' https://t.co/mhDbDFGliH",Fri Jun 29 14:46:46 +0000 2018,76,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
77,Michael Moore: We Have to 'Put Our Bodies on the Line' to Stop Trump https://t.co/D7XZMupCWd https://t.co/f74Iz9NkCU,Fri Jun 29 14:45:24 +0000 2018,77,@FoxNews,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",0.0,0.128,0.872,-0.296
78,"On @AmericaNewsroom, @GovMikeHuckabee celebrated President @realDonaldTrump's ability to pick the next justice on t… https://t.co/ZDD0E1tqV9",Fri Jun 29 14:37:51 +0000 2018,78,@FoxNews,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.8555}",0.439,0.0,0.561,0.8555
79,"President @realDonaldTrump: ""@harleydavidson, please build those beautiful motorcycles in the USA, please, okay? Do… https://t.co/tMY5yHd4Gc",Fri Jun 29 14:32:00 +0000 2018,79,@FoxNews,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.8555}",0.486,0.0,0.514,0.8555
80,"NEWS ALERT: At 12:15p ET, President @realDonaldTrump will address Annapolis shooting - Fox News Channel will have f… https://t.co/cSwgPta8LZ",Fri Jun 29 14:31:25 +0000 2018,80,@FoxNews,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4466}",0.147,0.0,0.853,0.4466
81,"NEWS ALERT: At 11:30a ET, police will hold news conference on Annapolis newspaper shooting - Fox News Channel will… https://t.co/cuxK256LkZ",Fri Jun 29 14:30:53 +0000 2018,81,@FoxNews,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.4466}",0.14,0.0,0.86,0.4466
82,".@KellyannePolls: ""As far as I know, Gen. Kelly wants to stay and he is staying; he hasn't said anything differentl… https://t.co/B9wWgH4Hz4",Fri Jun 29 14:27:00 +0000 2018,82,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
83,".@wjmcgurn: ""Wasn't it just a few years ago that the Obama officials were telling us that under-2% growth was the n… https://t.co/AEZaO62aDK",Fri Jun 29 14:25:08 +0000 2018,83,@FoxNews,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",0.115,0.0,0.885,0.3818
84,".@KellyannePolls: ""This president has said from the beginning that he is willing to talk to leader when it is in th… https://t.co/iDUNRpadzO",Fri Jun 29 14:21:32 +0000 2018,84,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
85,"Reuters editor apologizes, could be disciplined after blaming Capital Gazette shooting on Trump https://t.co/PxLP9X9z8E",Fri Jun 29 14:17:59 +0000 2018,85,@FoxNews,"{'neg': 0.181, 'neu': 0.678, 'pos': 0.141, 'compound': -0.1779}",0.141,0.181,0.678,-0.1779
86,".@KellyannePolls: ""An attack on innocent journalists, innocent Americans, is an attack on all of us."" https://t.co/kXOLdl5Xan",Fri Jun 29 14:13:56 +0000 2018,86,@FoxNews,"{'neg': 0.27, 'neu': 0.522, 'pos': 0.209, 'compound': -0.34}",0.209,0.27,0.522,-0.34
87,".@KellyannePolls: ""As far as I know, Gen. Kelly wants to stay and he is staying; he hasn't said anything differentl… https://t.co/X7fi8eh9ed",Fri Jun 29 14:12:34 +0000 2018,87,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
88,".@KellyannePolls: ""[@POTUS] believes this is a witch hunt and that there is no collusion."" https://t.co/bltOI9Tkdk",Fri Jun 29 14:10:17 +0000 2018,88,@FoxNews,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5719}",0.0,0.281,0.719,-0.5719
89,".@KellyannePolls: ""This president has said from the beginning that he is willing to talk to leader when it is in th… https://t.co/4RzsDb3dCw",Fri Jun 29 14:07:59 +0000 2018,89,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
90,".@KellyannePolls: ""1 out of 8 U.S. Circuit Judges right now is a Trump appointee."" https://t.co/kftpBPS2GD",Fri Jun 29 14:06:29 +0000 2018,90,@FoxNews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
91,“American Idol” finalist @Jax said nothing is going to stop her from performing at The @WhiteHouse on… https://t.co/GpHZkAplOI,Fri Jun 29 14:05:06 +0000 2018,91,@FoxNews,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}",0.0,0.115,0.885,-0.296
92,.@charliekirk11: Left's Growing Socialist Movement Is More About Hating the Rich Than Helping the Poor… https://t.co/5PDKnkGDVX,Fri Jun 29 14:00:01 +0000 2018,92,@FoxNews,"{'neg': 0.155, 'neu': 0.52, 'pos': 0.325, 'compound': 0.4445}",0.325,0.155,0.52,0.4445
93,"'Ice pick killer' Danny Paul Bible executed by lethal injection, despite firing squad, nitrogen gas pleas https://t.co/e6QZV2kvQ9",Fri Jun 29 13:58:19 +0000 2018,93,@FoxNews,"{'neg': 0.202, 'neu': 0.703, 'pos': 0.095, 'compound': -0.5047}",0.095,0.202,0.703,-0.5047
94,".@RepMattGaetz: ""I didn't think it was a trick question to ask the Deputy Attorney General if he had read the docum… https://t.co/cSbesNFth2",Fri Jun 29 13:44:43 +0000 2018,94,@FoxNews,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.0516}",0.0,0.057,0.943,-0.0516
95,"Acting @ICEgov Dir. Thomas Homan: ""I've been sickened the last couple months about the attack on ICE officers, also… https://t.co/nEs0mCrPHD",Fri Jun 29 13:39:42 +0000 2018,95,@FoxNews,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.765}",0.0,0.268,0.732,-0.765
96,".@GovMikeHuckabee: ""If he put Moses up for the possibility of being Supreme Court Justice - the ultimate lawgiver,… https://t.co/FM6GSu0uEq",Fri Jun 29 13:31:55 +0000 2018,96,@FoxNews,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}",0.304,0.0,0.696,0.7906
97,.@POTUS meets with lawmakers to discuss possible Supreme Court nominees; @KevinCorke reports. https://t.co/FQOszqmEdd,Fri Jun 29 13:31:00 +0000 2018,97,@FoxNews,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5574}",0.231,0.0,0.769,0.5574
98,News Alert: Awaiting court appearance by suspect in deadly #CapitalGazette newsroom shooting.… https://t.co/ybfKdxbjB1,Fri Jun 29 13:24:11 +0000 2018,98,@FoxNews,"{'neg': 0.143, 'neu': 0.714, 'pos': 0.143, 'compound': 0.0}",0.143,0.143,0.714,0.0
99,"SUNDAY on @SundayFutures, @MariaBartiromo's exclusive interview with President @realDonaldTrump - Tune in at 10a ET… https://t.co/B9ZPw3Bgpg",Fri Jun 29 13:15:00 +0000 2018,99,@FoxNews,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.128}",0.097,0.0,0.903,0.128
0,"Each week, @nytimesmusic critics bring you the week's most notable new songs and videos. Here's this week's picks. https://t.co/KGR9WNMWyo",Sat Jun 30 00:02:01 +0000 2018,0,@nytimes,"{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",0.0,0.109,0.891,-0.296
1,About 575 people were arrested at a Senate office building after staging a sit-in over President Trump's immigratio… https://t.co/S7EejcgOHH,Fri Jun 29 23:55:04 +0000 2018,1,@nytimes,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}",0.0,0.162,0.838,-0.4767
2,"Doctor, your patient is waiting. It’s a red panda.
https://t.co/EzjYdV9wno",Fri Jun 29 23:47:06 +0000 2018,2,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
3,"In Opinion

Emma Brockes writes: ""A woman ran after me as I left a friend’s party and asked if I thought she should… https://t.co/ha5VI7t5Pi",Fri Jun 29 23:32:06 +0000 2018,3,@nytimes,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.119,0.0,0.881,0.4019
4,"RT @TheSteinLine: The Mavericks, in a mutual decision with Dirk Nowitzki, are declining Nowitzki's $5 million team option for next season a…",Fri Jun 29 23:27:25 +0000 2018,4,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
5,RT @nytpolitics: About 575 people were arrested at a Senate office building after staging a sit-in over President Trump's immigration polic…,Fri Jun 29 23:17:02 +0000 2018,5,@nytimes,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}",0.0,0.147,0.853,-0.4767
6,"Here are the top films that our chief critics, A.O. Scott and Manohla Dargis, are recommending so far this year https://t.co/7PVTOqP3Xk",Fri Jun 29 23:02:06 +0000 2018,6,@nytimes,"{'neg': 0.096, 'neu': 0.826, 'pos': 0.078, 'compound': -0.1027}",0.078,0.096,0.826,-0.1027
7,Evening Briefing: Here's what you need to know at the end of the day https://t.co/FUBkikmhum,Fri Jun 29 22:47:04 +0000 2018,7,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
8,This is not a World Cup where anyone should be offering guarantees https://t.co/HTcpvFFHGf,Fri Jun 29 22:32:06 +0000 2018,8,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
9,RT @MarkLandler: There is a pattern to Trump’s meetings with autocrats: get little or nothing but declare victory. Will his summit with Vla…,Fri Jun 29 22:17:06 +0000 2018,9,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
10,"In @NYTopinion, 

""I can’t help you catch World Cup fever, but I can help you do a good enough job faking it that y… https://t.co/k6tG20q1tV",Fri Jun 29 22:02:03 +0000 2018,10,@nytimes,"{'neg': 0.116, 'neu': 0.595, 'pos': 0.29, 'compound': 0.6757}",0.29,0.116,0.595,0.6757
11,"Rod Rosenstein, the deputy attorney general, was angered by how President Trump used him to rationalize the firing… https://t.co/azuo0hiuyt",Fri Jun 29 21:47:06 +0000 2018,11,@nytimes,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5106}",0.0,0.155,0.845,-0.5106
12,RT @nytmike: Publicly Deputy AG Rod Rosenstein stands by his role in Comey firing. In private it’s been a different story. W/@adamgoldmanNY…,Fri Jun 29 21:32:06 +0000 2018,12,@nytimes,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",0.0,0.107,0.893,-0.34
13,Does this World Cup bracket look lopsided to you? https://t.co/R36BAtPIQp https://t.co/GnYU3CqrzR,Fri Jun 29 21:16:03 +0000 2018,13,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
14,"Is Warm Up an art party, or has MoMA PS1 made partying an art? https://t.co/WqxZlECEKk",Fri Jun 29 21:01:05 +0000 2018,14,@nytimes,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7351}",0.375,0.0,0.625,0.7351
15,"RT @NYTStyles: “This is black history,” @playboicarti said at Virgil Abloh's debut show for Louis Vuitton. https://t.co/vANi5KUHbp",Fri Jun 29 20:46:05 +0000 2018,15,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
16,"Breaking News: Kentucky’s plan for work rules for Medicaid, the first in the U.S., was blocked. It’s likely a setba… https://t.co/xovVnWOkOT",Fri Jun 29 20:41:57 +0000 2018,16,@nytimes,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}",0.0,0.1,0.9,-0.2732
17,"We spent 3 days with Kanye West in Wyoming. He was calm, measured, verging on beatific, and also self-aware and wil… https://t.co/RrjXAcrwjG",Fri Jun 29 20:31:06 +0000 2018,17,@nytimes,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.6249}",0.212,0.0,0.788,0.6249
18,RT @NYTHealth: Breaking News: A federal judge blocked Kentucky's plan to impose new Medicaid rules requiring the poor to work to maintain t…,Fri Jun 29 20:21:28 +0000 2018,18,@nytimes,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.7506}",0.0,0.28,0.72,-0.7506
19,"RT @ntabrizy: The reunion was emotional. When Ludin finally arrived around 1:30AM, her family ran towards her. They held each other and cri…",Fri Jun 29 20:16:02 +0000 2018,19,@nytimes,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.1531}",0.068,0.0,0.932,0.1531
20,"Breaking News: GM warned that a new wave of U.S. tariffs could force the company to scale back its business, drive… https://t.co/gVJJC2iVn0",Fri Jun 29 20:01:30 +0000 2018,20,@nytimes,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2732}",0.0,0.095,0.905,-0.2732
21,Where do New York City’s elite high schools get their students? Our map shows that 10 middle schools account for a… https://t.co/7fIK6hhrpX,Fri Jun 29 20:01:03 +0000 2018,21,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
22,This year’s midterm elections have produced a surge of progressive female candidates running outsider campaigns https://t.co/J6UZrjGnV1,Fri Jun 29 19:46:02 +0000 2018,22,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
23,"RT @AsteadWesley: In one week, #AbolishICE has gone from the activist fringe to the 2020 mainstream. Here's @melbournecoal + I on the new p…",Fri Jun 29 19:31:05 +0000 2018,23,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
24,"Amna’s first language was Urdu. 
Talyah’s was Arabic. 
Zainab's was Pashto.
Their kindergarten classroom reflects t… https://t.co/RBZRajcJPX",Fri Jun 29 19:16:05 +0000 2018,24,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
25,"In 2016, Trump said it had been 38 years since a Republican candidate won Wisconsin. 
On Monday, he said it had bee… https://t.co/fmRkH4rXwl",Fri Jun 29 19:01:06 +0000 2018,25,@nytimes,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.5719}",0.15,0.0,0.85,0.5719
26,"RT @nytimesbusiness: “I can say I am equal.” Carrie Gracie, the BBC's former China editor, received an apology from the broadcaster and an…",Fri Jun 29 18:46:01 +0000 2018,26,@nytimes,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.0516}",0.054,0.0,0.946,0.0516
27,No crumpets. Flat beer. No meat for the barbecue. A shortage of carbon dioxide could change summer plans in England. https://t.co/lbNBCpAbBS,Fri Jun 29 18:31:07 +0000 2018,27,@nytimes,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.6597}",0.0,0.274,0.726,-0.6597
28,The NYT obit of science fiction writer Harlan Ellison https://t.co/QLfJK1iIzn,Fri Jun 29 18:22:02 +0000 2018,28,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
29,"“I can tell you this: We are putting out a damn paper,” a reporter said after the shooting. They did. https://t.co/0u4HLf7Qy8",Fri Jun 29 18:16:04 +0000 2018,29,@nytimes,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}",0.0,0.13,0.87,-0.4019
30,"President Trump condemned the newsroom attack, despite his tense relationship with the news media, saying the shoot… https://t.co/xBaRXMPaUT",Fri Jun 29 18:01:24 +0000 2018,30,@nytimes,"{'neg': 0.26, 'neu': 0.651, 'pos': 0.088, 'compound': -0.6077}",0.088,0.26,0.651,-0.6077
31,"RT @HannaIngber: After the devastating Capital Gazette shooting, many of us have been telling stories about our own local papers. We want t…",Fri Jun 29 17:46:47 +0000 2018,31,@nytimes,"{'neg': 0.162, 'neu': 0.789, 'pos': 0.049, 'compound': -0.6124}",0.049,0.162,0.789,-0.6124
32,They said #MeToo. Now they're telling us what happened next. https://t.co/WzNs2SSu8K,Fri Jun 29 17:31:08 +0000 2018,32,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
33,"“I thought I’d never see them again.” Watch the reunion of a Guatemalan mother and her children, separated at the b… https://t.co/h5pxO3YeBA",Fri Jun 29 17:16:04 +0000 2018,33,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
34,"RT @nytimesarts: Going public meant sleepless nights and tense discussions. Yet for these 20 people who said #MeToo, there were few regrets…",Fri Jun 29 17:12:18 +0000 2018,34,@nytimes,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.34}",0.0,0.103,0.897,-0.34
35,.@margalitfox has been a New York Times obituary writer for 14 years. Now she's taking a crack at her own epitaph. https://t.co/sBTAVQZvo2,Fri Jun 29 17:01:08 +0000 2018,35,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
36,The gap between places doing well and those that aren’t is widening. That’s a challenge for people trying to shape… https://t.co/hWTCmTQrwN,Fri Jun 29 16:46:08 +0000 2018,36,@nytimes,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.34}",0.159,0.0,0.841,0.34
37,He was known across the internet as “Pompeii’s Unluckiest Man.” But after finding his intact skull archaeologists a… https://t.co/LqduNzujCQ,Fri Jun 29 16:31:06 +0000 2018,37,@nytimes,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2023}",0.091,0.0,0.909,0.2023
38,These 2 goals from the first round of the World Cup stand out from the rest. Take a closer (much closer) look:… https://t.co/Zj3ltW8k0m,Fri Jun 29 16:16:22 +0000 2018,38,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
39,Trish Nelson: “It’s become clear that what I really needed to do in order to heal myself was end the oppressive sil… https://t.co/sWLxzwMOmD,Fri Jun 29 16:12:26 +0000 2018,39,@nytimes,"{'neg': 0.107, 'neu': 0.791, 'pos': 0.103, 'compound': -0.0258}",0.103,0.107,0.791,-0.0258
40,"“At the women’s march, we held signs that said, ‘Today we march, tomorrow we run.’ They didn’t believe us, but it’s… https://t.co/lyisIAnjz8",Fri Jun 29 16:01:06 +0000 2018,40,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
41,The world’s greatest basketball player is up for grabs. LeBron James is opting out of his contract with the Cavalie… https://t.co/rR2WNLDPWv,Fri Jun 29 15:46:07 +0000 2018,41,@nytimes,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.6369}",0.174,0.0,0.826,0.6369
42,"“I cried almost every day I wasn’t with my mother,” Diogo, 9, said. Diogo and his mother are one of the few familie… https://t.co/xxFETAyod3",Fri Jun 29 15:31:05 +0000 2018,42,@nytimes,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.3818}",0.0,0.106,0.894,-0.3818
43,The UN migration agency chose a new leader. Trump’s pick was forced to withdraw. https://t.co/TCwV6rkpVm,Fri Jun 29 15:16:04 +0000 2018,43,@nytimes,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}",0.0,0.188,0.812,-0.4588
44,"""Until they come out, the officers will never abandon them,"" Thailand's prime minister told the families of 12 boys… https://t.co/puPhNmSRPd",Fri Jun 29 15:01:05 +0000 2018,44,@nytimes,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.3412}",0.112,0.0,0.888,0.3412
45,"RT @NYTSports: The vast sprawl of suburbs and satellite towns around Paris, disdained by some as a breeding ground for crime and terrorism,…",Fri Jun 29 14:47:29 +0000 2018,45,@nytimes,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.5423}",0.0,0.143,0.857,-0.5423
46,A former top ICE lawyer was sentenced to four years in prison for stealing the identities of seven people in immigr… https://t.co/AFPmGH8b8N,Fri Jun 29 14:31:04 +0000 2018,46,@nytimes,"{'neg': 0.301, 'neu': 0.632, 'pos': 0.067, 'compound': -0.743}",0.067,0.301,0.632,-0.743
47,Ludin and her two children were detained in Texas after they crossed the border from Guatemala in late May. They we… https://t.co/PiP2KjS4zf,Fri Jun 29 14:14:04 +0000 2018,47,@nytimes,"{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4019}",0.0,0.114,0.886,-0.4019
48,Deutsche Bank is still in the doghouse https://t.co/U08m3Cm786,Fri Jun 29 14:00:09 +0000 2018,48,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
49,Inside one company's quest to keep your French fries crispy https://t.co/IxB5YIqCJF,Fri Jun 29 13:44:07 +0000 2018,49,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
50,"Gerald Fischman
Rob Hiaasen 
John McNamara 
Rebecca Smith
Wendi Winters 

https://t.co/ckdXElSmHG",Fri Jun 29 13:29:04 +0000 2018,50,@nytimes,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",0.0,0.265,0.735,-0.5574
51,"Susan Collins and Lisa Murkowski, both moderate Republicans who favor abortion rights, are facing pressure from lib… https://t.co/LMdBUpRrhG",Fri Jun 29 13:16:05 +0000 2018,51,@nytimes,"{'neg': 0.105, 'neu': 0.766, 'pos': 0.129, 'compound': 0.128}",0.129,0.105,0.766,0.128
52,Morning Briefing: Here's what you need to know to start your day https://t.co/5Na6jRcfHd https://t.co/D3sAfb7H7s,Fri Jun 29 13:00:16 +0000 2018,52,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
53,Foreign policy experts worry that President Trump will make the same kinds of concessions to Vladimir Putin that he… https://t.co/U4E8qG4JXT,Fri Jun 29 12:50:02 +0000 2018,53,@nytimes,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}",0.0,0.132,0.868,-0.4404
54,"In Opinion

Op-Ed contributor Lauren Markham writes: ""The problem with climate change, of course, is that it is a p… https://t.co/mVytsVFhEJ",Fri Jun 29 12:44:02 +0000 2018,54,@nytimes,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4019}",0.0,0.124,0.876,-0.4019
55,"Josh McKerrow, left, and Pat Furgurson worked on today's edition of The Capital Gazette in a parking garage after a… https://t.co/1qM6ZbSAcq",Fri Jun 29 12:30:15 +0000 2018,55,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
56,"""For me, democratic socialism is about — really, the value for me is that I believe that in a modern, moral and wea… https://t.co/CsfRFn4Jvv",Fri Jun 29 12:14:03 +0000 2018,56,@nytimes,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.3976}",0.118,0.0,0.882,0.3976
57,The Senate has allocated $5 million to compensate all of its interns https://t.co/k4inV7zv04,Fri Jun 29 12:00:14 +0000 2018,57,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
58,"The suspect in the Annapolis newsroom shooting had previously made ""general threats"" on social media against the ne… https://t.co/gQYskptYs7",Fri Jun 29 11:44:03 +0000 2018,58,@nytimes,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6124}",0.0,0.227,0.773,-0.6124
59,Justice Anthony Kennedy's final ruling could forever alter the role of labor unions https://t.co/WhOXQmrlhO,Fri Jun 29 11:15:05 +0000 2018,59,@nytimes,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}",0.207,0.0,0.793,0.5267
60,"At least 19 ICE investigators are seeking to dissolve the agency, concerned that the Trump administration's crackdo… https://t.co/lTyqUd911u",Fri Jun 29 11:00:10 +0000 2018,60,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
61,"This World Cup, thus far, has belonged not to soccer's great aristocratic houses, but to its petite bourgeoisie,… https://t.co/VcdcCAR5FB",Fri Jun 29 10:44:04 +0000 2018,61,@nytimes,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.284}",0.0,0.107,0.893,-0.284
62,"""We've learned democracy just can't last long here,"" said an architecture major. ""It can easily turn into populism,… https://t.co/e5ui4B2808",Fri Jun 29 10:30:07 +0000 2018,62,@nytimes,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",0.118,0.0,0.882,0.34
63,What the public knew about Emma Gatewood was already remarkable. But what they didn't know is even more remarkable. https://t.co/wMmro66L4Y,Fri Jun 29 10:14:06 +0000 2018,63,@nytimes,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.802}",0.286,0.0,0.714,0.802
64,Morning Briefing: Here's what you need to know to start your day https://t.co/5sRsmyBjrY https://t.co/AtXdGPNuyW,Fri Jun 29 10:05:05 +0000 2018,64,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
65,"RT @nytimesworld: A trip through the @nytimes archives reveals stories about ""triddlybits"" and other Aussie slang, along with the harrowing…",Fri Jun 29 10:00:50 +0000 2018,65,@nytimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
66,"A far-right group planned to kill veiled women, imams and recently released Islamist prisoners, and wanted to attac… https://t.co/Y6XU0IazwQ",Fri Jun 29 09:46:06 +0000 2018,66,@nytimes,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.8402}",0.0,0.333,0.667,-0.8402
67,"European leaders agreed to establish voluntary screening centers for migrants on European soil, to ease the burden… https://t.co/wTBWSpuwm9",Fri Jun 29 09:31:06 +0000 2018,67,@nytimes,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.5574}",0.223,0.0,0.777,0.5574
68,"The suspect in the Annapolis newsroom shooting had previously made ""general threats"" on social media against the ne… https://t.co/18W7bGdLWU",Fri Jun 29 09:15:02 +0000 2018,68,@nytimes,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6124}",0.0,0.227,0.773,-0.6124
